LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
12002000001,"Classical Latin",41.8922,12.4852,30,three,,tres,,treːs,trēs,,0
12002000001,"Classical Latin",41.8922,12.4852,40,four,,quattuor,,ˈkʷattʊ.ɔr,quattuor,,0
12002000001,"Classical Latin",41.8922,12.4852,1810,part,,partem,,ˈpartɛ̃,partem,,0
12002000001,"Classical Latin",41.8922,12.4852,7000,colour,,colorem,,koˈloːrɛ̃,colōrem,,0
12002000001,"Classical Latin",41.8922,12.4852,7040,green,,viridem,,ˈvɪrɪdɛ̃,viridem,,0
12002000001,"Classical Latin",41.8922,12.4852,7320,straight,,directum,,diːˈreːktʊ̃,dīrēctum,,0
12002000001,"Classical Latin",41.8922,12.4852,7390,broad,,largum,,larɡʊ̃,largum,,0
12002000001,"Classical Latin",41.8922,12.4852,7330,fast,,rapidum,,ˈrapɪdʊ̃,rapidum,,0
12002000001,"Classical Latin",41.8922,12.4852,7540,sad,,tristem,,ˈtriːstɛ̃,trīstem,,0
12002000001,"Classical Latin",41.8922,12.4852,7610,strong,,fortem,,ˈfɔrtɛ̃,fortem,,0
12002000001,"Classical Latin",41.8922,12.4852,2130,ear,,auriculam,,aʊˈɾɪkʊlã,auriculam,,0
12002000001,"Classical Latin",41.8922,12.4852,2250,beard,,barbam,,ˈbarbã,barbam,,0
12002000001,"Classical Latin",41.8922,12.4852,2340,arm,,bracchium,,ˈbraːkkʰi.ʊ̃,brācchium,,0
12002000001,"Classical Latin",41.8922,12.4852,4310,mother,,mater,,ˈmaːtɛ̞r,māter,,0
12002000001,"Classical Latin",41.8922,12.4852,4320,father,,pater,,ˈpatɛ̞r,pater,,0
12002000001,"Classical Latin",41.8922,12.4852,3820,horn,,cornu,,ˈkɔrnuː,cornū,,0
12002000001,"Classical Latin",41.8922,12.4852,5240,sea,,mare,,ˈmaɾɛ,mare,,0
12002000001,"Classical Latin",41.8922,12.4852,5510,stone,,petram,,ˈpɛtrã,petram,,0
12002000001,"Classical Latin",41.8922,12.4852,5520,earth,,terram,,ˈtɛ̞rã,terram,,0
12002000001,"Classical Latin",41.8922,12.4852,5610,gold,,aurum,,ˈaʊrʊ̃,aurum,,0
12002000001,"Classical Latin",41.8922,12.4852,6070,corn,,granum,,ˈɡraːnʊ̃,grānum,,0
12002000001,"Classical Latin",41.8922,12.4852,6840,wheel,,rotam,,ˈrɔtã,rotam,,0
12002000001,"Classical Latin",41.8922,12.4852,8170,let_us_go_in,,intramus,,ɪnˈtraːmʊs,intrāmus,,0
12002000001,"Classical Latin",41.8922,12.4852,8490,let_us_hope,,speramus,,speːˈraːmʊs,spērāmus,,0
12002000001,"Classical Latin",41.8922,12.4852,5040,hour,,horam,,ˈhoːrã,hōram,,0
12121120229,"Galician: Foz",43.55,-7.3,30,three,,tres,,tɾe̞ˑs̺,tres,,0
12121120229,"Galician: Foz",43.55,-7.3,40,four,,quattuor,,ˈkatɾo,catro,,0
12121120229,"Galician: Foz",43.55,-7.3,1810,part,,partem,,ˈpaɾte,parte,,0
12121120229,"Galician: Foz",43.55,-7.3,7000,colour,,colorem,,kʰɔ̟ˑr,"cor /  color",,0
12121120229,"Galician: Foz",43.55,-7.3,7040,green,,viridem,,ˈbɛ̝rðe,verde,,0
12121120229,"Galician: Foz",43.55,-7.3,7320,straight,,directum,,de̞ˈɾɛ̝̆ɪ̆tʰo,dereito,,0
12121120229,"Galician: Foz",43.55,-7.3,7390,broad,,largum,,ˈlarɣo,largo,,0
12121120229,"Galician: Foz",43.55,-7.3,7330,fast,,rapidum,,ˈraˑpĭðo̟,rápido,,0
12121120229,"Galician: Foz",43.55,-7.3,7540,sad,,tristem,,ˈtɾistʰe,triste,,0
12121120229,"Galician: Foz",43.55,-7.3,7610,strong,,fortem,,ˈfɔ̞rte,forte,,0
12121120229,"Galician: Foz",43.55,-7.3,2130,ear,,auriculam,,hɔ̈̆ˈɾe̞ˑɟʝɐ̟,orella,,0
12121120229,"Galician: Foz",43.55,-7.3,2250,beard,,barbam,,ˈbaˑɾβa̝,barba,,0
12121120229,"Galician: Foz",43.55,-7.3,2340,arm,,bracchium,,ˈbɾaθo̞,brazo,,0
12121120229,"Galician: Foz",43.55,-7.3,4310,mother,,mater,,naˑi,nai,,0
12121120229,"Galician: Foz",43.55,-7.3,4320,father,,pater,,pa̠ˑi,pai,,0
12121120229,"Galician: Foz",43.55,-7.3,3820,horn,,cornu,,ˈkʰɔ̞rno,corno,,0
12121120229,"Galician: Foz",43.55,-7.3,5240,sea,,mare,,maˑr,mar,,0
