LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
12002000001,"Classical Latin",41.8922,12.4852,6840,wheel,,rotam,,ˈrɔtã,rotam,,0
12121120229,"Galician: Foz",43.55,-7.3,6840,wheel,,rotam,,ˈrɔ̞ˑðɐ,roda,,0
12121130129,Galician-Asturian,43.56667,-6.95,6840,wheel,,rotam,,ˈɹ̝ɔ̝ˑðɐ,,,0
12121220008,"Asturian: Normative",43.36311,-5.84404,6840,wheel,,rotam,,ˈrwɛ̝ðɐ,,,0
12121550009,Mirandese,41.49556,-6.27388,6840,wheel,,rotam,,ˈrwɘðɜ,ruôda,,0
12111330008,"Port.: Std Lisbon acc.",38.71667,-9.16667,6840,wheel,,rotam,,ˈχɔːðɛ̈,roda,,0
12111200008,"Port.: Portugal N. acc.",41.3,-7.75,6840,wheel,,rotam,,ˈrɔ̞ːðæ,,,0
12131120508,"Spanish Std: Burgos",42.35,-3.7,6840,wheel,,rotam,,ˈrwe̠ð̞a,rueda,,0
12141640507,"Catalan Std: Palma acc.",39.57139,2.65167,6840,wheel,,rotam,,ˈrɔ̞ːðɜ̠,roda,,0
12141230509,"Catalan Trans: Morella",40.61917,0.10056,6840,wheel,,rotam,,ˈɾɔ̟ˑð̞a,,,0
12141360509,"Catalan NW: Vall de Boí",42.50472,0.80361,6840,wheel,,rotam,,ˈrɔ̟ˑðɐ,,,0
12141430509,"Catalan Ctl: Valls",41.28833,1.25194,6840,wheel,,rotam,,ˈrˠɔ̟ˑðɜ̟,,,0
12141460509,"Catalan Ctl: Granollers",41.60833,2.28889,6840,wheel,,rotam,,ˈrɔ̞̟ˑðɜ,,,0
12141380509,"Catalan NW: Andorra",42.55833,1.55528,6840,wheel,,rotam,,ˈkɹ̝ɔɐ̆ðɐ̠,,,0
12141560509,"Catalan N: Perpignan",42.6986,2.8956,6840,wheel,,rotam,,ˈrˠɔˑðə̟,roda,,0
12141640509,"Catalan Isl: Palma",39.57139,2.65167,6840,wheel,,rotam,,ˈrɔːðɐ,,,0
12211500107,"French Std: Paris Acc.",48.8567,2.3508,6840,wheel,,rotam,,ʁuˑ,roue,,0
12211222909,"Norman: St-Vaast",49.5886,-1.2661,6840,wheel,,rotam,,ʀuː,,,0
12211223209,"Norman: Les Pieux",49.5139,-1.8067,6840,wheel,,rotam,,hɰøː,,,0
